author_id,author_name
81452,О. Д. Голубева
81454,Катрин Панколь
81455,Эдогава Рампо
814552,Игорь Погодин
814572,Алексей Русанов
814575,Александр Сейчас
814579,Григорий Райхман
814581,Иван Корунков
814582,Дарт Гидра
814583,Таша Шэдова
81460,Борис Алехин
81463,Майкл А. Лектер
81470,Расселл А. Баркли
814799,Иван Тимошкин
81483,Даниел Моран
814841,Анна Котельникова
81485,Александр Лебедь
81490,Е. Пасмуров
814904,Андрей Георгиевич Теслинов
81491,Анна Сохрина
81492,Ирина Дудина
81493,Моник Виттиг
81494,В. П. Горан
81497,Виталий Чернявский
81498,Валерий Малеванный
81501,Дэвид Салариа
81502,Жаклин Морли
81504,Ричард Теймс
81505,Юлиан Маркузе
81510,Александр Котов
815162,Василий Берви-Флеровский
815181,Михаил Терентьев
81519,Joshua Bloch
815270,Борис Меншуткин
815378,Мовсес Каганкатваци
815413,Вячеслав Михайлович Грибовский
815415,Михаил Гребенщиков
81542,W. Richard Stevens
815750,П. Люперсольский
815787,Сергей Кравков
815798,Антон Колмаков
815848,Эмма Доэрти
81594,William R. Stanek
815979,Николай Алексеев-Кунгурцев
816,Александр Грибоедов
816012,Иван Якушкин
816055,Карл Фукс
816089,Евгений Соловьев
816172,Борис Модзалевский
816179,Ричард Карлович Маак
8162,Карл Ясперс
816320,Семён Хайкин
8164,Кларисса Пинкола Эстес
816541,Н. Тургенев
816700,В.А. Попов
816839,Алексей Капранов
817030,Вилль Аннелия
817361,Борис Суворин
817368,Лев Половцов
817369,Николай Львов
817666,
817711,Михал Бобжиньский
817755,Н. Безобразов
817777,Константин Базили
81779,Робин Уильямс
8179,Дуг Дюбоск
817957,С.А. Жигарев
818,Томаш Колодзейчак
81832,Кент Бек
818348,Анатолий Макаров
818411,Исаева Полина
818542,Александр Барбашёв
818657,Дмитрий Дмитриев
818869,Петр Бессонов
81897,Джон Пол Мюллер
819,Антон Первушин
819002,М.И. Владиславлев
819166,Александр Лебедев
819194,В. Климков
81931,Джон Грин
819353,Альбер Сорель
81941,Алан Купер
81948,Scott Meyers
819565,Н.И. Черняев
819670,А.Д. Григорьев
81980,Barry W. Boehm
81985,Сэнди Коэн
82018,Якоб Нильсен
82027,Джеймс Феличи
82047,Katie Salen
8215,Милан Кундера
821547,Е. В. Бульба
82202,Джеффри Рихтер
822879,Иван Кокорев
822899,Дмитрий Оттович Шеппинг
822909,Бэзил Лиделл Гарт
822917,Елена Лебедева
823240,Antoine Lavoisier
82346,Томас Мур
8240,Стефан Цвейг
82431,Ed Tittel
824822,Михаил Попов
824966,Александр Булгаков
825053,Ирина Новикова
825094,Иван Ефишов
825182,Том Лоу
825220,Крис Уоллес
825275,Ксения Ткаченко
825382,Н. В. Анохина
825484,Ирина Солодухина
825636,Мартин Гилман
825637,Сергей Алексашенко
825835,Артем Северский
826304,Дмитрий Расовский
826332,Victor Isakov
826656,Татьяна Шахматова
826942,Хамуляк Евгения Ивановна
8271,О. С. Степаненко
827199,Джордж Магнум
827456,Александр Мамалуй
827593,Элли Даркинс
827860,Андрей Островский
827898,П. В. Морозов
8279,Макс Брод
828018,Энтони Фредерик Блант
828201,Петр Павленский
828322,Эдвард Кантерян
828385,Арнтц А.
8287,Александр Подосинов
828857,Харриет Джейкобс
828882,Голди Молдавски
829240,Рустем Вахитов
829440,Евгения Погудина
829541,Роберт Стикголд
829556,М. Ривз
829568,Джек Торн
829569,Джон Тиффани
829591,Лео Бретхольц
829606,М.-Л. Клафлин
829659,Курт Гётс
829741,Н. Б. Леонова
829771,Халабаджах И.М.
8298,Василий Давыдов
829806,Е.Г.Лебедева
83,Луис Ламур
830161,Жаклин Кеннеди
830163,Дэн Заррелла
830165,Брайан Моран
830166,Майкл Леннингтон
830247,Уильям Торндайк
830273,К. Костенко
8303,Павел Крусанов
830334,Фил Моллон
830407,Борис Кондаков
830458,Наталия Мазур
830537,Дмитрий Аносов
830591,Людмила Анохина-Капустина
830663,Филатова Е.Г.
830807,Филу Эмили
830878,Игорь Мортис
831074,Е. Харитонова
831130,Геннадий Бурбулис
831137,Владимир Дашевский
831144,Александр Писарев
831210,Дуг Пэтт
831218,Владимир Запецкий
831248,Юрий Садовниченко
831314,Инна Денисова
831341,Leo & Co.
831407,Наталья Данилова
831415,О. Ивлиев
831428,Полин Кампанелли
8315,Михаил Иванов
831508,Валентина Евстафиева
831553,Ю. Шаповалова
831556,Джон Мортон
831559,Генри Луис Менкен
831571,Вероника Ней
831599,Екатерина Диппер
831748,Федор Винберг
831788,Николай Незнанов
8318,Антон Чехов
831823,А. Туликова
831824,Мария Носова
8320,Бал Гангадхар Тилак
832044,Эрнесто Фрерс
832108,Альфред Видеман
832120,Массимо Люкези
832166,Бернар Брен
832460,Иван Акулинин
832485,Владимир Погодин
8325,Николай Долгополов
832564,Аренкова Юлия Исааковна
832626,А. Донченко
832635,Джонатан Гордон
832651,"Аманда О""Нейлл"
832850,Людмила Колесниченко
8329,Джейн Арчер
8330,Кэрол Финч
833009,Александр Дубровский
833156,Валерьян Городецкий
833221,Р. Р. Монльор
833253,В. Тарасова
833304,Татьяна Борщева
833340,И. Усова
833374,А. Шенин
833395,Татьяна Воронова
833405,Уоррен Х. Шмидт
833491,Юлия Короткова
833520,Александр Собянин
83355,Lisa Crispin
833637,Саййид  Ибрахим Кутб
833645,Мартин Вулф
8337,Эдит Уортон
833738,Джо Рудис
833743,Дмитрий Филатьев
833749,Павел Ульяшов
833753,Анатолий Арью
833759,Франк Греар
833787,Нина Рябина
8338,Маргерит Дюрас
833809,Сергей Шелин
833810,Вячеслав Красиков
833881,Лидия Слонимская
8339,Констанс Сейвери
833931,Ирина Аристархова
8340,Эзоп 
834028,Вера Каппони
834097,Александр Артемов
834162,Пиндар 
834178,Л. Лобанова
834190,А. Гергова
8342,Валентин Лавров
834200,Наталия Запорожец
8344,Анатолий Афанасьев
834459,Александр Клюквин
834859,Блейк Снайдер
8350,Анастасия Розанова
83510,James A. Whittaker
835343,И. М. Ващенко
835388,Дмитрий Луговой
835389,Эдгар Крейс
835416,Хау Джефф
835421,Александр Агамальянц
835484,Сергей Протасов
835486,Дмитрий Финоженок
835553,Ксения Желудова
83556,David West
835581,Брузелиус Нильс
835595,Павел Шакин
835657,Ольга Фикс
835674,Юрий Хор
835675,Инна Разина
835693,Севги Адывар
8357,М. В. Кларин
835728,Софья Пименова
835733,Константин Райкин
835804,У.Брумфилд
835871,Дэвид Малкольм
8359,Михаил Пальцев
835921,Владимир Нащёкин
835926,Всеволод Алферов
835979,Генри Резник
835997,Серена Руст
836046,Раджан Сури
836064,Эдуард Шифман
836079,Ульяна Гринь
836080,Артем Ковалев
836153,Дмитрий Романовский
836221,Ольга Ли
836289,Юлия Змеева
8363,Патрик Карри
836301,Кирилл Куталов
836401,Ахмет Мырадович Пенджиев
836426,Ханна Йохенсен
836438,Дмитрий Чепиков
836451,Константин Нормаер
836465,Алексей Гамзов
836486,Надежда Сакаева
836585,Надежда Гительсон
8366,Питер Чейни
836655,Алёна Бессонова
836707,Анна Платунова
836762,Виктор Сиголаев
836808,Василий Зубакин
836840,Нела Багновская
836863,Михаил Лямин
836895,Александр Бебрис
836945,Владимир Квитко
836996,Игорь Бекман
8370,Артур Шопенгауэр
837013,Брайан Литтл
837082,Всеволод Викторович Плошкин
837095,Пауло Фрейре
837116,Елена Малето
837149,Юлия Владимировна Вертакова
837254,Ольга Старушко
837264,Георгий Пантелеев
837277,Григорий Седов
837292,Мария Инари-Колесникова
837293,Павел Шушканов
837300,Владимир Лавриненко
837320,Алма Х. Бонд
837333,Юрий Одегов
837354,Гай Себеус
837430,Олег Димитров
837451,Иван Павлович Подласый
837460,Нина Запольская
837512,Анна Пушкина
837530,Константин Осьмак
837542,Василий Гатов
837554,Алексей Виноградов
837566,Томас Балфинч
837582,Томас Балфинч
837584,Томас Балфинч
837607,Марина Тюрина-Оберландер
837637,Николай Яблоков
837641,Seung-eun Oh
837643,Ричард Грэм
837663,Пауль Герхард
837693,Елена Амеличева
837752,Тимофей Черепанов
837756,Евгений Пекки
837771,Сергей Буридамов
837773,Сергей Зацаринный
837779,Михаил Штейнбок
837793,Маргарита Тара
837797,Денис Кузнецов
8378,Марк Анней Лукан
837825,Кира Захарова
837865,Александр Трухачев
837893,Любовь Черенкова
837894,Юлия Чепухова
837933,Вероника Семёнова
837946,Константин Нивников
837978,Виктор Александрович Богомолов
837997,Надежда Казанцева
83809,Tom Carson
838140,Татьяна Черняк
838153,Михаил Полуэктов
838174,Анатолий Музис
838176,Анна Кссо
838252,Элизабет Майклз
838268,Василий Чибисов
838287,Александр Лебедев
838315,Ник Лисицкий
838341,Майя Гельфанд
838343,Александр Маяков
838347,Ольга Ярошинская
838574,Лев Жеглов
838589,Наталия Матейчик
838633,Эрих Р. Баслей
838635,Елена Мищенко
838641,Анастасия Рудакова
838671,Динара Салеева
838683,Тимур Ильясов
838719,Ольга Хомич-Журавлёва
838724,Надежда Казанцева
838762,Л. А. Базь
838770,Иван Варовин
838773,Юлия Волкодав
838780,Юлия Каштанова
838845,Анастасия Демишкевич
838870,Артём Оганов
838873,Владимир Чичерюкин-Мейнгардт
838897,Елена Шейк
838917,Ольга Берг
838980,Ольга Маслюкова
839,Анна Вислова
839032,Ольга Старцева
839054,Станислав Абрамов
839212,Анна Камнева
839232,Т. С. Бочкарева
839284,Яна Полякова
839400,Л. Г. Мосяйкина
83947,Дэвид Пог
8395,Ю. Ф. Опадчий
839525,Наталья Ануфриева
839527,Т. Андрусенко
839635,Марат Ибрагимов
839774,С. Муртазина
840856,Бен Вудард
840981,James Patrick
84100,James Greenwood
841171,Моника О'Рурк
841308,Саммон 
841936,Артур Алехин
8420,Bill Gillham
8422,Aufderstrabe H.
842206,Л. Хлебникова
842227,Andrew Cohen
842524,Колин Эллард
842528,Павел Майоров
843117,Кимберли Брубэйкер Брэдли
843323,Макулатура
843363,Юсукэ Киси
843623,Дебра Доксер
844213,Наталья Екимова
844313,Томаш Седлачек
8453,Вольфганг Бауэр
845311,Кэндис Миллард
845488,Иаков Ворагинский
845538,Ю. Г. Корчевский
845560,Иланд-Ольшевски Б.
8458,Флоринда Доннер
845887,Ярослав Фоглар
845936,Александр Жиляев
8460,Ли Кэрролл
8462,Станислав Гроф
8463,Лидия Обухова
846550,Роберт Уинстон
8466,Генри Клауд
8467,Джон Таунсенд
846827,Шерон Олдс
8469,Савелий Кашницкий
847,Порфирий Иванов
8471,Энтони Роббинс
847329,Виталий Кошин
8474,Майкл Дж. Гелб
847540,Jesse Armstrong
847720,Дженнифер Сениор
84778,Raymond Camden
84802,Стивен Джонсон
848078,Михаил Арушанов
848342,Камилла Д’Эррико
848519,Марк Копытман
84868,Matthias Felleisen
848688,Стивен Робертс
848721,Инна Фидянина-Зубкова
848761,Станислав Романов
848777,Надежда Розанова
848809,Татьяна Минасян
848828,Дмитрий Чайка
848829,Эдуард Галеев
848837,Лилия Подгайская
848842,Николай Поддубный
848845,Дарья Сорокина
848848,Роман Матвеев
848930,В. А. Турулов
848945,М. В. Спирина
849005,Наталья Сафронова
849021,Татьяна Труфанова
849043,Кирилл Кошкин
849044,Дмитрий Сергеевич Голихов
849050,Алексей Балаев
849072,Ростислав Мурзагулов
849088,Татьяна Стрежень
849103,Роман Суржиков
849106,Наталья Михайловна Манухина
849139,Ирина Зиновьевна Мутовчийская
849172,Алекс Пентленд
849175,Константин Шабалдин
849217,Артём Варфоломей
849226,Анна Гаврилюк
849242,Остин Марс
849255,Мария Ким
84926,Lee Copeland
849276,Анна Гудкова
849334,Брюс Федоров
849350,Майкл Аллен
849353,Оксана Семык
849378,Искандар Бурнашев
84939,Скотт Хокинс
849398,Ольга Демидюк
849495,Юрий Меркеев
849497,Анастасия Залога
849521,Эстер Кей
849554,Ярослав Сергеевич Шумахер
849576,Елена А. Миллер
849623,Валерий Ковалев
849636,Ирина Грицук-Галицкая
849653,Анна Яфор
849664,Робер Дж. Гольярд
849682,Александр Александрович Теущаков
849692,Александр Павлович Константинов
849700,Алексей Казаков
849714,Кирилл Леонидов
849781,Камиль Богданурович Зиннуров
849786,Надежда Дягилева
849802,Денис Кавченков
849824,Константин Кривчиков
849847,Юлия Бычкова
849868,Дмитрий Чупахин
849881,Татьяна Уфимцева
84989,Bradford Nichols
849896,Гульнур Якупова
849935,Полина Рей
849962,Ксения Эшли
849964,Виктория Хорошилова
850045,Давид Чумертов
850051,Владимир Моженков
850091,Варнава Апостол
850132,Анатолий Брянчанинов
850224,Максим Толмачев
850236,Марина Рубцова
850239,Алексей Васильевич Труцин
850271,Олег Горос
850296,Magma
850337,Альберт Власин
850347,Алексей Бойков
850369,Людмила Сергеевна Овчинникова
850387,Роман Неумоев
850447,Джордж Брешия
850473,Дмитрий Петелин
850480,Нина Кавалли
8509,Геннадий Гендин
8510,А. В. Аргонов
851365,Эндрю Маклин
851684,Дин Бернетт
851818,Мария Гарзийо
852108,Christian F. Puglisi
852216,Elizabeth Kendall
852350,Маркин В.И.
852424,Владимир Федоров
852611,Макия Люсье
852655,Стивен Найфи
852683,Элин Бенгтссон
852748,Джессика Кьярелла
852817,Александр Дедов
852859,Сергей Хлыстунов
852897,Татьяна Бродских
852904,Анастасия Борзенко
852915,Оксана Ризнич
852924,И. В. Утехин
852930,Анжела Марсонс
852933,Светлана Бардина
852942,Елена Джеро
852969,Александр Портнов
852990,Сергей Козинцев
853044,Стасс Бабицкий
853046,Екатерина Антонова
853063,Константин Саркисян
8531,Лебедев В.А.
853117,Анастасия Т. С.
853125,Артем Бук
853163,Алексей Игнатов
853172,Анастасия Козаченко
853177,Лада Владимировна Ступникова
853187,Александр Джуринский
853214,Янина Волошина
853234,Наталья Оско
853265,Кейт Хаск
853267,Наталья Антипьева
853290,Александра Треффер
853291,Евгения Борисова
853292,Джон Уорриллоу
853309,Дарья Ратникова
853357,Александра Гусарова
853369,Тимур Алгабеков
853398,Ольга Есаулкова
8534,Григорий Семенов
853405,Михаил Кранц
853420,Анна Пейчева
853421,Алексей Бабушкин
853422,Оксана Кириллова
853440,Станіслав Стеценко
853472,Грег Уайт
853493,Константин Поживилко
853507,Валерия Белова
853589,Елизавета Лещенко
853591,Max Austen
853621,Виктория Некрасова
853649,Тревис Мейси
853702,Екатерина Береславцева
853714,Валерий Лаврусь
853725,Анна Дарбинян
853745,Вадим Голубев
853808,Семен Панов
853809,Вера Заведеева
85382,Джулия Келли
853831,Сергей Рядченко
853837,Владимир Ткачёнок
853885,Анатолий Верчинский
853907,Александр Жакупов
853911,Александр Мусихин
853923,Евгений Казаков
853939,Юрий Добрынин
853987,Ричард Дэнсон
854014,Джон Стой
854028,Марсия Андес
854031,Марсия Андес
854049,Алджернон Суинберн
854160,Лора Вайс
854162,Даша Стрельцова
854180,Михаил Хорс
854196,Павел Горбачев
8542,А. В. Вязьмитина
854201,Анастасия Зинченко
854208,Дария Россо
854213,И. Н. Николаенко
854232,Гульнара Лунгу
854238,Виктор Хорунжий
854242,Эн Варко
854250,Екатерина Оленева
854267,Татьяна Нильсен
854277,Артуро Каротти
854365,Алина Мустафина
854385,Рустам Хамитов
854392,Тимур Фанилович Гареев
854393,Ольга Шарипова
854407,Надежда Ершова
854413,Азаров Дмитрий
854475,Наталья Хамитова
854489,Кармело Сардо
854508,Лидия Осипова
854517,Петр Петрович Котельников
854544,Анна Самойлова
854548,Петр Петрович Котельников
854552,Павел Распопов
854571,Дарья Рагулина
854611,GVELA
854614,Наталия Петровна Киреева
854696,Gvela
854708,Вадим Худяков
85483,Роберт Д. Мартин
854861,Екатерина Бронникова
854897,Алексей Алексеевич Калинкин
854898,Джулиан Седжвик
854912,Максим Михайлович Архангельский
854921,Евгений Касьянов
854927,Кейт Андерсенн
854956,Медина Мирай
854964,Андрей Мансуров
854970,Марат Галеев
855000,Вера Оттер
855076,Маргарита Преображенская
855082,Екатерина Скибинских
855129,Алёна Попова
855133,Gvela
855149,Эрих фон Нефф
855152,Галина Николаевна Савченко
855166,Антон Шарипов
855170,Гело Никамрубис
855190,Геннадий Распопов
855198,Екатерина Донецкая
855223,Денис Деев
855238,Анна Владимирова
855247,Анатолий Косарев
855269,Elena Ditsar
855272,Василий Бушков
855336,Хамант Льюис
855341,Матвей Северянин
855376,"Виталий ""Африка"" "
855404,Анна Владимирова
855423,Лидия Мельнечук
855424,Виктор Лановенко
855442,Диана Винтер
855443,Айнур Мансурович Зиннатуллин
855466,Сафронова Анна
855503,Джон Либерт
855517,Элли Ан
855520,Николай Дубчиков
855549,Иван Калина
855551,Лана Черная
855569,Андрей Геннадьевич Мясников
855652,Андрей Арсеньев
855662,Светлана Головьева
855665,Геннадий Демарев
855735,Левенстим А.А.
855797,Ден Бланк
855851,Анна Кирьянова
855857,Андрей Федосеев
855899,Анатолий Медведев
855955,Сергей Авилов
856172,Гжегож Каздепке
856269,Светлана Санникова
856466,Егор Титов
856493,Esther Bol
856513,Ирина Нечаева
857003,Goelker
857048,Д. Я. Петрина
857114,Анна Кириллова
8576,Иван Худяков
857622,В. В. Дмитриев
8579,Б. С. Касаев
85795,Дэйв Барри
858025,Ирина Коблова
858104,Sardor Usmanov
858136,Евгений Королев
858341,В. Д. Завадовская
858489,Andrey Makarychev
858929,Joey W. Hill
859215,Вера Огнева
859695,Джеймс Меррилл
860,Стефан Гейм
860069,Ruth Downie
860070,Рут Дауни
860073,Ruth Downie
860380,Марк Биттман
861,Виктор Калашников
861036,Ребекка Тусс
861181,Алексей Анатольевич Ткаченко
8613,С. В. Халипов
861415,Нора Фрейсс
861582,Алексей Нижегородский
861599,Павел Федоренко
861621,Андрей Гронский
861622,Ольга Морозова
861625,Наталья Ильина
861634,Анатолий Ухандеев
861637,Дональд Салливэн
861641,Анна Нова
8617,Э А. Абашин
861702,Михаил Велижев
861703,Кирилл Осповат
8622,В. П. Пугачев
862243,Сергей Макельский
862864,SHAMBAUGH
863575,Кэтрин Д. Хьюз
863655,Екатерина Яковлева
863787,Джессика Питерсон
864064,Дайан Китон
86416,Li Gong
864406,Флоранс Пино
864432,Стивен Уитт
864564,Ольга Вайнер
864566,Алексей Фабристов
864746,Мелина Марчетта
8650,Михаил Львов
86508,Noel Rappin
8652,Елена Родригес-Данилевская
865388,Бетти Халбрайх
865389,Ребекка Пейли
8656,Валентина Завьялова
865710,Баттерворт Дж.
865867,Габриэль Голдсби
866012,Акимов П.А.
866280,Кочетков В.В.
866286,Виктор Коломийцев
866396,Леонид Оболенский
866542,Виктория Морана
866595,Пётр Метузал
866657,Елена Жарова
866748,Мартин Хенгель
8668,Патриция Магглстоун
866838,Бен Фрэйн
866884,Кристина Яткоская
867076,Милена Оливсон
867245,Лютик Д.
867267,Роберт Е. Нортон
867338,А. Каптиков
86734,Deepak Kumar
867361,Хелен Купер
867439,Антуан де Плювинель
867479,Коломийцев В.Ф.
867480,Уильям Шоттс
867602,Александр Башкуев
867621,Camille Perri
867622,Сергиенко Г.А.
867641,Sally M. Stockton
867720,Mink
867769,Леонид Алаев
867789,Петр Зырянов
867813,Вильям Генри Флауер
867817,Василий Цветков
867825,А. Касимов
867841,Steve Dalton
867955,Фитцгиббон Шинейд
868,В. В. Федосеев
868008,Джонсон Скотт
868037,Александр Лукин
868080,Литл Хэролд
868090,Кэмерон Леонард
868109,Марина Королёва
868128,Шервуд Роб
868133,Фокс Маргарет
868357,Nicholas Culpeper
868466,Н. М. Божко
868474,Francois Lenormant
868517,Федулов Ф.М.
868566,Александр Лебедь
868599,Анна Максимова
868657,Гаррет П. Сервисс
868668,Екатерина Ёлгина
868678,Хелена Хараштова
868679,Павла Ханачкова
868684,Гомер Эон Флинт
868746,Роджер Мурхаус
868995,Пётр Блинов
869039,Татьяна Глущенко
869068,Светлана Афанасьева
869100,Юрий Кузовков
8693,Фролов М.П.
869375,Дмитрий Гарин
869949,Сергей Шевелев
869953,Игорь Янков
870046,Роман Василенко
870428,Мэтт Ваймен
870539,Дэвид Муди
870543,Ксения Томашева
870544,Рори Харпер
870597,Кэтрин Маклеод
870675,Егор Неборский
870789,Татьяна Русакова
870791,Евгения Истомина
871397,Елена Гелясина
8714,М. Д. Полосин
871535,Николай Мешков
871545,Гуга Владимир
871585,Анна Филатова
871650,Елена Макарова
871657,Валерия Максимова
871795,Светлана Тарасова
871886,Ирина Меркулова
871911,Сергей Маргарян
871964,Юлия Лях
872,В. А. Половников
8720,А. А. Эрдеди
872015,Александр Горшенин
872028,Светлана Донецкая
872054,Вениамин Кизеев
872483,Елена Рябова
872669,Шейла Олсен
872677,Юрій Гудименко
872695,Кэролайн Лиф
872770,Евгений Соломин
872814,Филип Мансел
872901,Денис Воронин
872945,Макс Тегмарк
87296,Генри Н. Берд
873082,Анастасия Яковлева
873153,Жаклин Сильвестр
873431,Евгения Пчелкина
873478,Наринэ Аветян
873504,Александра Александрова
873763,Екатерина Михайлева
873857,Ольга Неупокоева
873872,Анна Чудинова
8739,Л. В. Куцакова
874002,Владимир Касютин
874010,Виктор Борзенко
874080,Сергей Рыскин
8741,В. П. Новикова
874152,Гринько Иван
874439,Кастусь Каліноўскі
874718,Тамара Рыльская
874838,Герман Рыльский
87485,Harley R. Myler
874870,Маргарита Горячева
874880,Игорь Жуковский
874934,Марат Гайнулин
875005,Юрий Н. Иванов
875018,Анна Сотникова
875098,Александр Чихачев
875164,Дмитрий Блинов
875495,Тимохович А И
875696,Константин Зарубин
875811,Стейси Кестуик
8759,Лев Зеленов
875916,Никита Дебков
8763,Роман Злотников
8765,Александр Романовский
8768,Гоар Маркосян-Каспер
877080,Ольга Ростиславна Стародуб
877140,Дмитрий Корнилов
8773,Андрей Грачев
877372,Йоханнес Х. фон Борстель
8775,Ю. Д. Куклачев
877655,Маргарет Уайльд
877658,Ю.В. Ларичев
8778,Александр Колпакиди
877893,Престон Б. Николс
8780,Бертиль Вагнер
878179,Владислав Ефимов
8782,Антони Смит
8784,Дэвид Аттенборо
8786,Кэролайн Майтингер
878827,Валерий Романенко
8792,Лаура Леоне
879202,Linda Sejic
879406,Виктория Ильина
879566,Дмитрий Креминский
8797,Эмили Бронте
879706,Марина Новикова-Грунд
879727,Игорь Спивак
8798,Крылова Е.Э.
879857,Игорь Шелехов
879947,Олег Чечель
879980,Леонид ван Хааске
88,Юкио Мисима
880006,Н. В. Лаврентьева
880120,Анастасия Заболотная
8802,Иван Фирсов
880201,Алексей Ратников
880203,Айдар Закиров
880224,Сергей Волгин
880397,Екатерина Рудакова
880401,Сергей Лугвин
880518,Albers Josef
880552,Светлана Санькова
8807,Данте Алигьери
880756,Стив Белинг
880772,Виктория Павлова
880893,Анна Воробьёва
8809,Ги де Мопассан
880928,Ада Палмер
8810,Макс Штирнер
881105,Дженнифер Уорт
8814,Михаил Петров
881502,Юрий Яковлевич Калашников
881617,Александр Слепаков
881686,Г. С. Старостин
881735,Александра Семенова
881765,Павел Рубцов
881792,Виктория Мальцева
8818,Марк Выгодский
881884,Любовь Сумм
8824,Иван Соловьев
882662,Елена Голованова
882840,Едуард Андрющенко
882961,Джиллиан Батлер
883248,Ампелонов А.
883368,Денис Байгужин
883369,Фарход Хабибов
883904,Анатолий Кирин
884133,Анна Лим
884200,Ксения Голубкина
884270,Галина Анатольевна Трофимова
884424,Борис Кудрявцев
884427,Елена Капитонова
884496,Дарья Тарасова
884592,Елена Куприянова
884698,Александр Жидченко
884862,Ольга Обская
884927,Константин Попов
884962,Виктория Карелова
885020,Адольф Лоос
885092,Илья Смитиенко
885132,Sofia
885211,Иван Снежный
885217,Евгения Маркова
885281,Анна Алексеева
885382,Евгений Баринов
8854,Gunter Gerngross
885402,Сергей Киреев
885488,Виталий Ласков
8856,Александр Асов
885621,Феодор  Людоговский
885685,Иван Чистяков
885746,Александр Кулик
885755,Тимофей Царенко
885790,Вадим Головин
886140,В. Климентов
886159,Элла Лазарева
886173,Анастасия Ковалева
886210,Yang Yu
886263,Юлия Подлубнова
886270,Екатерина Казанкова
886504,Наталья Клюева
886692,Лилия Хабибуллина
886694,О. Фельде
886708,Маргарита Дмитриева
886728,Ольга Касьянова
886884,Галина Зуева
886925,Марина Медведева
887045,Татьяна Ильдимирова
887081,Марина Алексеева
887162,Екатерина Панова
887203,Павел Суслов
887225,Старостина Анна
887272,Марина Новичихина
887354,Ольга Камышева
887563,Ирина Моисеева
8877,О. А. Петрусюк
8879,Е. В. Баранчиков
887984,Анна Улюра
888130,Наталья Урванцева
888169,Ирина Барановская
888226,Айзек Алиев
888248,Андрей Владимирович Романов
888360,Семён Колосов
888393,Анастасия Васильевна Витавская
888553,Карен Линч
888714,Вячеслав Харченко
8888,Конкордия Антарова
8890,Элизабет Клэр Профет
889169,Пэт Шипман
889198,Джошуа Глейзер
8892,Наталия Рокотова
889316,Виктор Наговицын
889357,Николай Зосимович
889387,Игорь Швецов
8894,Клу Маданес
889454,Игорь Кротов
889464,Полина Чех
889589,Июнь Ли
8897,Сальвадор Минухин
8899,Клод Леви-Стросс
890,Алексей Сурин
890280,Елена Олейник
890365,Наталья Яблочкова
890380,Алексей Лихобабин
8904,А. Ф. Ануфриев
8905,Светлана Костромина
890624,Мария Долгополова
8908,Петра Дурст-Беннинг 
890912,Юлия Сова
890977,Дмитрий Бокмельдер
890995,Лариса Круглова
891,Г. Л. Купряшин
8912,Дитрих Дернер
892,Е. Л. Шуремов
8929,Сергей Даниэль
893,Нонна Басова
893343,Мюррей Яко
893348,Боб Такер
8934,Владимир Сысоев
893684,Тейлор Дженкинс Рейд
893958,
894,Константин Скловский
8948,Зегжда С.А.
895140,Пол Колиз
896,Сергей Романюк
896926,Александр Спеваковский
897089,Калейник Егор Сергеевич
8974,Умберто Ромесин Матурана
89789,Роб Уильямс
899739,Эл Свейгарт
9006,А. В. Шестаков
901548,Альфред Зон-Ретель
902231,Е.Муров
902432,Алена Алексина
903173,Вера Сытник
903237,Джон Ролз
9036,Сергей Боголюбов
904910,Скс
905261,Тим Урбан
905429,Роберт Битти
905479,Марк Тюфо
905546,Иван Щукин
906261,Дмитрий Вебер
907090,Qi You
9073,О. И. Федотов
907511,Анастасия Маркелова
909756,М. Суздалева
910028,Линн Келли
910326,Нора Хертинг
910363,Трейси Манн
910494,Йорн Лиер Хорст
910498,Джеймс Крейг
910883,Синди Энсти
910947,Николай Никандров
91187,Philip Jenkins
912003,Ангус Стюарт Дитон
912475,Билл Пит
9128,Антон Березин
913,Игорь Исаев
913059,R.J. Scott
9139,Е. А. Конюхова
9141,Н. А. Анфимова
9147,Владимир Москаленко
914758,В. Кауфман
916097,Андрей Карапетян
9161,М. А. Рунова
916564,Ян Мак-Гвайр
916664,Кэти Гольке
916782,Кьяра Гамберале
916802,Рэйчел Ромеро
916919,Индия Эдхилл
916948,Паулина Петерс
917090,Тетяна Пахомова
917169,Надя Хашими
917276,Кэти Уиллис
917471,Том Хилленбранд
9176,Александр Гомола
9180,С. С. Гусев
9182,Григорий Тульчинский
919936,Brenda Brathwaite
919999,Б. Буддхадаса
920508,Леонардо Патриньяни
920645,Ирина Зволинская
9210,Олег Авраменко
921051,Гэвин Фрэнсис
9212,Евгения Дебрянская
9213,Эргали Гер
9214,Сергей Обломов
921521,С. Дж. Линн
9217,Григорий Климов
9218,Людмила Гурченко
9219,Станислав Улам
9220,Пол Феррис
9221,Святослав Романов
9222,Иван Лаптев
9224,Роджер Мэнвелл
9231,Констанс Холл
923157,Уильям Джерхарди
9232,Синтия Томасон
923214,Владимир Александрович Давыдов
9233,Патриция Мэтьюз
9236,Кэти Летт
923665,Маргарита Александрова
9239,Дзюнъитиро Танидзаки
924356,Дональд Каган
924401,Жанин ди Джованни
924751,Ольга Рэйн
924765,Claire Weekes
924802,Matthew Dixon
924976,Марта Таро
925335,Дюркхайм К.
9257,Линда Фрэнсис Ли
