user_id,gender,age
8505340,2,39
8505370,2,19
850540,2,35
8505400,2,20
8505460,2,25
8505610,2,29
8505850,2,18
8506030,2,18
8506180,2,49
8506420,2,47
8506540,1,39
8506570,2,38
8506660,1,38
8506900,2,30
8506930,2,19
8507020,1,27
8507230,2,22
8507260,2,15
8507530,2,27
8507830,2,33
8507860,2,45
8507950,2,48
8508010,2,34
8508070,2,32
8508100,2,33
8508130,2,39
8508280,1,24
8508460,2,43
8508670,2,18
8508850,2,17
8509060,2,36
8509090,1,19
8509180,2,20
8509570,,19
8509840,2,45
8509870,1,18
8509900,2,24
851020,2,31
8510290,2,32
8510320,1,21
8510410,2,22
8510440,,31
8510620,2,33
8510770,2,60
8510830,2,23
8510950,2,36
8511010,2,25
8511070,1,25
8511190,1,20
8511220,2,18
8511580,1,29
8511730,2,31
851180,2,35
8511820,2,24
8511910,2,28
8511940,2,112
8512060,1,28
8512180,2,32
8512240,2,18
8512330,2,38
8512390,2,53
851300,,25
8513020,2,47
8513050,1,44
8513140,2,22
8513170,1,61
8513200,2,46
8513320,2,27
8513500,2,17
8513530,2,44
8513590,1,28
8513770,2,35
8513830,1,44
8513860,2,26
8514100,2,26
8514340,2,25
8514520,1,48
8514580,2,34
8515090,1,52
8515390,1,21
8515600,2,20
8515900,2,22
8516080,2,22
851630,1,28
8516530,1,18
8516860,2,39
8516890,2,16
8516950,2,21
8517220,2,23
8517430,2,24
8517820,1,17
8517850,2,40
8517940,2,38
8518240,2,38
8518270,1,2
8518540,,52
8518660,2,46
8518930,2,22
8518960,2,25
8519290,2,24
8519560,1,2
8519950,1,24
8520010,2,26
8520040,2,66
8520190,1,3
8520220,2,33
8520460,2,51
8520490,2,25
8520580,2,45
8520700,2,21
8521330,1,68
8521540,2,46
8521750,2,18
8521840,2,30
8521870,2,23
852210,2,34
8522200,1,25
8522440,2,78
8522680,2,18
8522710,2,38
852280,2,26
8522800,2,18
8522980,2,24
8523010,2,31
8523070,2,20
8523160,2,18
8523280,2,25
8523340,2,39
8523400,2,2
8523430,2,20
852350,1,34
8523610,2,20
8523700,2,17
8523820,2,20
8523940,2,19
8524060,2,36
8524090,1,39
8524270,2,42
852430,2,24
8524360,2,19
8524480,2,26
8524540,2,20
852460,2,35
8525320,2,19
8525590,2,55
8525680,2,54
852570,,35
8525770,2,19
852610,2,84
8526250,1,41
8526400,2,24
8526730,1,26
8526790,2,25
8526880,2,21
8527120,2,16
8527360,2,18
8527840,2,29
8527870,2,45
8528020,2,48
8528050,2,20
8528110,2,28
8528170,2,56
8528200,2,25
8528260,2,35
8528350,1,24
8528440,2,47
8528590,2,23
8528620,2,51
8528770,2,28
8528830,2,44
8528920,1,36
8529010,2,33
8529040,2,26
852940,2,44
8530240,2,22
8530420,2,18
8530480,2,33
8530570,2,50
8530960,2,28
8531260,2,51
8531500,1,22
8531890,1,22
8532250,1,25
8532310,2,41
853250,,23
8532520,1,48
8533210,1,27
8533300,2,23
8533600,2,25
8534110,2,25
8534770,2,25
8534830,2,18
8535100,2,19
8535460,1,23
8535790,2,18
8535970,2,30
8536060,2,107
8536810,1,49
8536870,2,22
8536990,2,25
8537020,2,21
8537560,2,46
8537710,1,64
8538100,2,29
8538250,,31
8538460,2,41
853860,2,42
8538700,1,45
8539210,2,18
8540200,2,25
8540320,2,21
8540560,2,39
8540800,1,29
8541040,2,28
8541250,2,24
8541970,2,124
854240,2,35
8542900,1,18
8542930,2,50
85430,1,35
8543140,2,36
8543830,2,30
8544220,2,23
8544310,2,55
8544640,2,31
8544820,1,44
8545120,2,36
8545450,2,16
8545510,2,21
8546230,2,49
8546260,1,39
8546350,2,24
8546470,1,62
8546680,2,2
854720,,50
8547400,2,21
8547820,1,23
8548090,2,23
8548270,1,19
8548510,2,48
8548780,2,10
8548930,2,15
854980,2,34
8550040,2,38
8550190,2,37
855020,2,25
8550310,2,17
8550910,2,46
8551390,2,18
8551840,2,49
8551900,2,6
8551960,1,71
8552050,2,16
8552320,2,77
8552350,1,25
8552980,1,85
8553400,2,38
8553460,2,20
8553580,2,50
8554210,1,54
8554330,1,23
8554390,2,20
8554570,1,15
8555020,1,18
8555290,2,49
8555440,2,48
8555740,2,50
8555920,1,22
8556220,2,15
8556280,2,23
855660,1,32
855690,2,34
8556940,2,16
8556970,2,18
855750,2,46
85580,2,33
8558110,2,15
8558260,2,43
8558560,2,16
8558710,2,108
8558770,2,41
8558830,1,31
8558890,2,30
8558980,2,22
8559100,2,16
8559190,1,61
8559340,2,31
8559910,2,24
8559940,2,37
8560390,2,20
8560930,1,120
856110,2,27
8561350,2,46
8561620,1,37
8561770,2,26
856190,2,25
8562370,2,63
8562880,2,36
8563480,1,69
8563570,2,19
8564200,1,50
8564350,2,23
856440,,25
8564530,2,23
8564770,2,37
8564980,2,41
8565340,2,39
8565430,1,22
8565730,,1
8565940,1,23
8566180,2,21
8566210,2,19
8566510,2,19
8566630,1,18
8566660,1,32
8567230,2,42
8567470,1,24
8567740,2,55
8568130,2,21
8568490,2,29
8569150,2,65
8569630,2,31
8569720,2,20
8569840,1,24
8569900,2,62
8570020,1,22
857010,2,28
857030,1,35
8570440,2,30
8570470,2,19
8570560,2,28
8570590,2,20
8570680,1,34
8570710,2,21
8571460,1,30
8571490,2,43
8571880,1,28
8572450,2,18
8572480,1,48
8572540,2,33
8573050,2,42
8573200,2,29
8573680,2,44
8574040,2,23
857420,2,39
8574430,2,30
857550,2,29
8575660,1,11
8575840,2,27
8576080,1,75
8576110,1,15
8576860,1,21
857710,2,37
8577160,2,40
8577610,2,20
8577730,2,31
8577820,1,24
8577910,2,69
8578060,2,28
8578180,2,39
8578240,,44
8578810,2,43
8578930,1,56
857910,,63
8579320,2,22
8579500,2,22
8579620,2,24
8580070,1,20
8580580,2,24
8580910,2,24
858100,2,29
8581270,2,22
8581420,2,31
858200,2,39
8582080,2,19
8582110,1,23
8582350,2,20
8582740,2,21
8582830,2,20
8582980,2,42
8583010,2,70
8584480,2,46
8584510,2,47
8585140,2,39
8585170,2,21
8585350,2,51
8585590,2,25
8585830,2,20
8586010,2,21
8586070,1,18
8586280,1,21
8586520,2,14
8586940,2,30
8587030,1,25
8587240,2,30
8587660,2,50
8587690,2,18
8587900,1,69
858850,1,44
8588620,2,35
8588800,2,35
8589010,1,26
8589490,2,29
8589670,2,62
8589880,2,39
8590030,2,22
8590390,1,42
8590630,1,18
8590810,2,60
8591260,1,32
8591560,2,28
8591740,2,30
8592070,2,23
8592130,2,20
8593030,2,18
8593150,2,49
8593210,2,34
8593480,1,28
8593570,2,20
8593630,1,70
8593690,2,17
8593720,2,31
8593750,2,49
8593810,1,25
859390,2,29
8593960,2,21
8594350,1,18
8595040,1,21
8595100,2,30
859540,2,32
8595520,2,58
8595610,2,19
8595640,2,59
8595820,2,45
8595850,1,29
8595940,2,18
859640,2,29
8596570,2,120
859680,2,39
859810,1,37
8598220,1,124
8598610,2,26
8598760,2,18
8598820,2,22
8598970,1,24
8599210,1,32
8599360,2,25
8599480,2,21
8599570,1,50
8599600,2,21
8600110,2,17
8600530,2,21
8600920,2,25
860130,,24
8601610,2,19
8601730,2,27
8601850,1,18
86020,2,35
8602420,2,24
8602540,2,20
8602720,1,20
8602780,2,20
8603230,2,18
8603470,2,21
8603560,2,23
860370,2,28
8603770,2,33
8603920,1,26
8604130,2,44
8604760,2,16
8604970,2,18
8605030,2,26
860530,1,29
8605720,2,21
8605900,2,12
8606470,2,22
8606590,2,30
86070,2,44
8607160,2,73
8607280,1,25
8607700,2,20
8607850,2,21
860820,2,29
8608570,2,57
860920,2,49
8609440,2,31
8609980,1,29
8610160,1,36
8610340,2,23
861050,,24
8610640,2,40
8611210,2,40
8611420,1,25
8612560,1,32
8612770,2,49
861300,,27
8613700,1,51
8614120,2,25
8615470,1,24
8615530,1,36
8616610,2,24
8616700,1,59
8616760,2,57
8616850,2,24
8617090,2,41
8617480,2,29
8617900,2,17
8618080,1,36
8618530,2,34
8618920,2,29
8619040,2,21
8619340,2,27
8619490,2,18
861970,,21
8619700,2,75
8621140,2,23
8621170,2,26
8621410,2,20
8621980,1,21
8622070,2,55
8622190,2,2
8622610,2,33
8623300,2,39
8623390,2,39
8623510,2,43
8623570,2,18
8623690,1,37
862370,2,28
862390,2,28
8623900,1,26
8624140,1,25
8624170,2,25
8624230,2,24
8624350,2,36
8624470,2,19
8624560,2,24
8624620,2,26
8624860,2,38
8625580,2,38
862570,,22
8625700,2,54
8625910,2,39
862610,,29
862640,2,34
8626780,2,17
8627050,2,22
8627590,1,29
8627830,2,53
8628220,2,59
8628400,2,17
8628430,2,40
8628490,1,57
8628550,2,26
8629180,2,26
862950,2,23
8629630,1,25
8629960,2,40
8630380,2,62
8630680,2,17
86310,2,31
8631160,2,15
8631790,1,35
8631940,1,23
8631970,1,71
8632090,2,67
8632120,1,21
8632450,2,46
8632480,2,24
8632660,2,65
8632870,2,35
8633020,2,19
8633080,2,23
8633140,2,46
8633350,2,27
8633620,2,73
8633680,2,31
8633950,2,50
8634010,2,19
8634220,2,18
8634670,2,23
8634820,2,20
8634970,2,40
86350,2,46
8635030,2,25
8635150,2,25
8635210,1,22
8635420,1,53
8635540,2,18
8635570,2,20
863570,2,37
8635810,2,65
8635840,2,40
8635870,1,22
8635900,2,38
86360,2,43
8636350,1,26
863670,2,25
8636920,1,21
8637460,2,23
8637610,2,20
8637790,2,24
8637820,,22
8638480,2,35
8638510,2,41
8638630,1,82
8639140,1,51
8639290,2,21
8639470,1,70
8639500,1,72
8639590,2,24
8639620,2,44
8639980,2,65
8640610,1,21
8640700,2,63
8640910,2,45
8641000,2,21
8641060,2,23
8641210,1,23
8641300,2,21
8641510,2,42
8641960,2,53
8641990,2,74
8642020,2,47
8642050,2,59
8642140,2,24
8642170,2,21
8642260,2,59
8642320,2,32
8642500,2,62
8642980,2,43
8643070,2,25
8643100,1,40
8643340,1,26
8643400,2,18
8643520,1,34
8643850,2,15
864390,2,25
86440,2,33
8644030,2,61
8644180,2,46
8644210,1,61
864430,,29
8644300,1,67
8644360,2,76
8644390,2,73
8644420,,2
8644480,2,56
8644540,1,28
8644660,2,33
8644690,2,106
8644930,1,27
8645140,2,21
8645170,2,30
8645260,2,24
8645320,2,18
8645440,2,19
8645470,2,18
8645560,1,33
8645680,2,22
8645710,1,43
8645770,1,25
8646460,2,49
86470,1,37
8647390,2,17
8647510,2,47
8647540,2,20
8647600,2,123
8647870,1,24
8647900,2,55
8647960,1,22
8648050,1,43
8648200,2,33
8648260,2,61
8648530,1,36
8648710,1,47
8648800,,2
8648830,2,32
8648860,2,37
8648890,2,18
8648980,2,35
8649100,2,22
8649130,1,18
8649190,2,39
8649370,2,50
8649460,2,25
8649490,2,19
8649670,2,42
8649700,2,21
8649790,2,25
8649850,2,25
8650060,2,21
8650120,2,48
8650360,2,22
8650480,2,26
8650600,2,47
8650660,2,37
8650690,2,19
8650810,2,48
8650870,1,20
8650900,1,31
8650930,2,32
8651020,2,27
8651080,2,24
8651200,2,22
8651230,2,23
8651320,2,30
8651440,2,47
8651470,2,19
8651560,2,34
8651890,2,44
8651950,2,48
8652280,2,29
8652400,2,26
8652430,1,64
8652640,2,77
8652790,2,47
8652940,2,49
8653120,2,18
8653210,1,12
8653300,1,17
8653390,2,30
8653420,2,78
8653540,2,58
8653780,1,25
8653960,2,26
8653990,2,48
8654050,2,29
8654170,2,33
8654410,2,15
8654470,2,39
8654620,2,18
8654710,2,21
865480,1,33
8654920,1,27
8655130,2,44
8655310,2,21
8655400,1,26
8655460,2,25
8655520,2,65
8655550,2,21
8655670,2,49
8655700,2,18
8655760,2,14
8655850,2,20
8656030,2,38
8656120,2,65
8656330,2,68
8656390,2,29
8656660,2,17
8656690,2,23
8656870,2,32
8657230,1,21
8657260,2,26
8657380,2,19
8657560,2,34
8657770,2,32
8657860,2,24
8657890,1,61
8658040,2,76
8658130,1,19
8658190,2,19
865820,,28
8658250,2,60
8658520,2,42
8658700,1,33
8658790,1,46
8658970,2,27
8659210,2,18
8659390,2,48
8659420,2,27
8659570,2,24
8659660,1,25
8659690,1,30
8659780,1,27
8659840,2,23
8660080,1,18
8660110,2,32
8660290,2,22
8660380,2,16
8660470,1,61
8660500,2,23
8660530,2,53
8660860,2,19
8661070,2,34
8661130,1,19
8661190,1,26
8661250,2,74
8661340,2,19
8661370,2,36
8661490,1,30
8661910,2,20
8661940,2,22
8661970,1,58
866200,,44
8662180,2,36
8662270,2,22
8662330,1,27
8662360,2,21
8662420,2,19
8662450,2,43
8662510,2,33
8662600,1,42
8662750,1,34
8662780,2,18
8662870,1,23
8662990,2,28
866300,2,34
8663020,1,29
8663410,2,40
8663650,1,50
8663680,2,23
866370,,41
8663830,2,51
8663920,2,55
8663980,2,43
8664040,2,68
8664100,2,53
8664190,2,105
8664220,2,33
8664430,2,18
8664490,2,31
8664520,2,53
8664610,1,16
8664700,2,36
8664790,2,22
8664850,1,18
8665060,2,25
8665090,2,121
8665120,2,41
8665150,2,31
8665210,2,22
8665240,2,27
8665510,2,26
8665570,1,29
8665600,1,29
8665750,2,21
866580,1,38
8665840,2,22
8665960,1,30
8665990,2,66
8666020,2,48
8666080,2,20
8666260,2,58
8666290,2,21
866630,2,25
8666440,2,19
8666590,2,19
8666650,2,20
8667010,2,51
8667310,2,14
8667550,2,25
8667610,2,40
8667640,2,41
8667700,1,72
8667850,1,83
8667940,2,20
8668060,2,28
8668090,1,46
8668120,2,2
8668180,2,23
8668300,2,36
8668330,,25
8668390,2,35
8668420,1,24
8668780,2,58
8668930,1,68
8669110,2,42
8669170,2,30
8669230,2,67
8669470,1,25
8669650,2,33
8669680,2,34
8669710,2,49
8669740,2,18
8669770,2,30
8669980,1,45
8670130,2,35
8670160,2,30
8670220,1,23
8670400,1,23
8670430,2,21
8670460,2,43
8670490,2,23
8670520,2,49
867060,,36
8670610,2,26
8670640,2,56
8670700,2,38
8670790,2,25
8670820,2,25
8670850,2,44
8670940,1,23
8670970,2,18
8671000,1,2
8671030,,18
8671120,2,37
8671270,1,20
8671420,2,32
8671480,2,17
8671510,2,26
8671660,2,58
8671780,1,20
8671810,1,46
8671990,2,22
8672140,2,50
8672230,1,43
8672290,2,53
8672410,2,17
8672470,2,46
8672590,2,23
8672680,2,20
8672830,2,25
8672950,1,31
8672980,2,21
8673040,2,23
8673070,2,35
867320,2,25
8673310,2,25
8673340,2,76
8673520,2,22
8673580,1,24
8674000,2,17
8674120,2,22
8674510,2,25
8674780,1,62
8674870,2,23
8674930,1,26
8674990,2,25
86750,2,50
8675020,1,48
8675290,2,44
8675380,2,18
8675440,2,21
8675500,2,19
8675560,1,27
8675620,2,33
8675800,1,62
8675980,2,21
8676160,2,21
8676190,2,21
8676550,1,47
8676640,2,21
8676670,1,29
8676700,2,23
8676790,2,49
8676850,1,27
8677030,1,22
8677090,1,17
8677420,2,24
8677450,2,47
8677570,2,36
8677600,2,43
8677660,2,19
8677690,2,50
8677780,2,32
8677840,2,26
8677870,1,24
8677990,2,17
86780,2,33
8678050,2,29
8678110,2,37
8678230,2,20
8678320,1,21
8678530,1,25
867860,2,41
8678650,2,26
8679040,1,30
8679130,2,20
8679160,2,65
8679220,2,17
8679340,1,108
8679400,1,18
8679430,2,22
8679520,2,66
8679700,2,38
8679760,2,45
8679850,1,55
8679940,2,32
8680000,2,25
8680150,2,17
8680360,2,38
8680420,2,50
8680540,,2
8680570,1,41
8680630,2,59
8680690,1,28
8680720,2,25
8680900,2,23
8681140,2,35
8681410,2,25
8681500,2,72
8681800,2,47
8681830,2,23
8682340,2,26
8682400,1,21
8682460,2,40
8682580,2,37
8682730,2,19
8682760,1,23
8682940,2,27
8683000,2,18
8683150,2,18
8683180,2,49
8683300,2,52
8683330,2,23
8683420,2,32
8683540,2,20
8683630,1,67
8683810,1,34
86840,2,41
8684020,1,38
8684200,2,15
8684230,2,22
8684260,1,39
8684350,2,48
8684380,1,32
8684500,2,42
8684590,1,42
8684620,2,24
8684920,1,39
8684980,2,26
8685010,2,21
8685040,2,32
8685070,1,44
8685430,2,78
8685460,2,23
8685700,2,35
8685730,2,25
8685880,2,33
868590,2,49
8685910,2,63
8685940,2,39
8686030,2,25
8686090,1,24
8686120,1,86
8686360,2,25
8686390,2,32
8686600,2,20
868670,,46
8686930,2,51
8687050,1,51
8687260,1,25
8687350,2,23
8687440,2,18
8687650,2,30
8687770,1,22
8687890,2,30
8688100,2,19
8688130,2,124
8688190,2,24
8688400,2,18
8688430,1,25
8688580,2,30
8688610,1,124
8688670,1,25
8688850,2,41
8689000,2,18
8689270,1,35
8689330,1,45
8689690,2,23
8689900,2,18
8689930,2,25
8689960,2,46
869010,2,25
8690170,2,57
8690200,2,22
8690320,1,34
8690350,1,51
8690380,2,51
8690620,2,23
8690710,2,108
8691010,2,21
8691100,1,12
8691250,2,38
8691280,2,34
8691550,2,19
8691610,,2
8691730,1,41
8691760,1,25
8691820,1,67
8691910,2,20
8692270,2,53
8692390,2,16
8692480,2,23
8692630,1,43
8692660,1,17
8693140,2,30
8693200,2,19
8693230,2,21
8693260,2,124
8693290,2,20
8693320,2,19
8693410,1,29
8693440,2,41
8693590,2,20
8693710,2,20
8693920,2,27
8693950,2,20
8694040,2,21
8694070,2,26
8694370,2,36
8694820,2,28
8695150,2,21
869530,2,9
8695300,2,23
8695360,2,25
8695480,2,22
8695750,2,25
8695780,2,33
8695840,,25
8696110,1,74
8696140,2,30
8696260,1,33
8696290,2,23
8696440,1,38
8696500,1,46
8696710,2,27
8696920,2,18
8697190,2,25
8697220,1,27
8697430,2,67
8697490,2,38
8697580,2,25
8697610,1,9
8697730,2,32
8697940,2,71
8698000,2,18
8698060,2,35
8698090,2,47
8698120,2,20
8698210,1,49
8698270,2,25
8698300,2,16
869840,2,30
8698570,1,39
8698600,2,20
8698660,1,39
8698780,2,25
8698990,2,22
8699050,2,50
8699080,2,25
8699110,2,22
8699200,2,24
8699320,2,25
869940,2,33
8699410,2,45
8699500,2,23
8699530,2,28
8699650,1,21
8699680,2,23
8699770,2,17
8699800,2,30
8699860,2,20
8699980,2,21
8700010,2,20
8700100,1,105
8700250,1,41
8700280,2,18
870060,,43
8700760,1,24
8700880,2,27
8701090,2,27
8701210,2,33
8701240,1,28
8701540,1,49
870190,2,31
8701900,2,39
8701990,1,75
8702020,2,23
8702050,2,21
870240,,49
8702410,2,54
8702680,2,51
8702710,2,21
8702770,2,19
8702860,2,24
8702890,2,47
8703010,2,30
8703070,2,36
8703220,2,19
8703550,2,26
8703610,2,30
8703640,1,123
8703820,2,30
8703940,1,27
8704000,2,25
8704180,1,20
8704210,2,31
8704240,2,25
8704330,2,62
8704390,1,72
870440,1,5
8704420,2,60
8704570,2,52
8704750,1,27
8704810,2,16
8704930,2,28
8704960,,42
8704990,2,59
8705020,2,19
8705260,2,56
8705290,2,47
8705500,1,22
8705560,2,19
8705800,2,35
8705980,1,24
8706010,2,34
8706130,2,52
8706520,2,22
8706610,1,24
8706670,1,38
8706940,1,23
8706970,1,21
87070,2,35
8707300,2,23
8707390,2,52
870740,2,95
8707420,2,33
8707510,,48
8707570,2,36
8707630,2,19
8707750,2,65
8707840,2,28
8707900,2,25
8707960,2,21
8708020,2,19
8708050,2,20
8708080,2,36
8708110,1,35
8708170,1,38
870820,1,37
8708260,2,18
8708410,2,45
8708500,2,35
8708560,2,17
8708680,2,37
8708920,2,39
8709070,1,20
8709100,2,23
8709220,1,36
8709280,2,44
8709460,2,40
8709550,2,46
8709580,2,24
8709730,1,25
8709790,2,56
8709850,2,48
8709970,2,31
8710030,1,44
8710060,1,106
8710150,2,17
8710420,2,45
8710450,1,38
8710480,1,28
8710510,2,58
8710630,1,25
8710690,2,17
8710720,2,39
8710870,2,23
8711140,2,23
8711200,2,40
8711230,2,24
8711470,2,25
8711560,2,63
8711590,2,56
8711680,2,52
8711830,2,27
8711890,2,24
8711920,2,17
8711980,2,17
87120,2,37
8712250,2,24
871240,,43
8712520,1,22
8712580,1,24
8712640,2,25
8712670,2,44
8712700,2,18
8712790,2,24
8712820,1,63
8712910,2,23
8713030,2,25
8713060,2,2
8713090,2,25
8713240,2,24
8713360,1,23
8713390,2,58
8713480,2,40
8713540,2,40
8713600,2,20
871370,2,41
8713840,2,21
8713990,1,35
8714050,2,31
8714080,2,58
8714110,2,17
8714320,2,72
8714500,2,20
8714620,2,21
8714710,1,31
8714770,2,25
8714800,1,46
8714890,2,18
8715130,1,49
8715160,1,23
8715190,2,1
8715250,2,21
8715280,2,46
8715340,2,18
8715400,2,22
8715430,2,24
8715550,2,18
8715640,1,53
8715790,1,42
8715820,2,26
8716000,2,38
8716090,2,44
8716210,1,16
8716240,2,39
8716390,2,18
8716450,,2
8716480,2,45
8716630,1,30
8716660,2,20
8716690,2,21
8717050,2,20
8717110,1,40
8717170,2,24
8717200,2,18
8717260,2,21
8717440,2,31
8717560,2,22
8717890,2,18
8717920,2,24
8718100,1,48
8718280,2,25
8718310,2,33
8718340,2,48
871840,2,33
8718430,2,41
8718550,2,15
8718700,2,25
8718880,2,30
8719120,2,26
8719150,1,76
8719330,2,41
8719390,1,16
8719540,2,18
8719630,2,14
8719690,2,23
8719840,1,23
8719900,2,16
8719930,2,19
8720080,2,50
8720170,2,25
8720350,2,20
8720380,2,27
8720440,2,40
8720500,2,31
8720590,2,32
8720650,2,22
8720920,2,28
8721040,2,36
8721160,1,54
8721280,2,18
8721310,1,32
8721370,2,24
8721400,2,65
8721490,2,25
8721520,1,63
8721550,2,23
8721640,2,22
8721760,2,30
8721820,2,21
8721940,2,39
8722000,2,23
8722060,1,51
8722210,2,35
8722420,2,40
8722630,2,77
8722810,2,21
8722840,2,20
8723050,2,29
8723110,2,30
8723140,2,25
8723170,2,40
8723260,2,24
8723290,2,20
8723410,1,43
8723470,2,17
8723590,2,22
8723710,1,46
8724220,2,16
8724280,1,26
8724340,2,37
8724640,1,54
8724700,2,46
8724940,2,27
8724970,2,29
8725180,1,51
8725270,2,51
8725390,2,68
8725420,2,29
8725450,2,19
8725510,,26
8725540,1,29
8725690,2,27
8725810,1,26
8725900,1,28
8726050,1,36
8726080,2,72
8726110,1,42
8726140,2,18
8726230,2,23
8726260,2,48
8726350,2,55
8726410,2,21
8726440,1,19
8726470,2,23
8726530,2,40
8726650,2,20
8726710,2,30
8727040,2,38
8727070,2,31
872710,,5
8727310,2,42
8727430,2,51
8727460,2,19
872760,2,41
8727610,1,42
872780,2,34
8727880,1,32
8727970,2,19
8728000,2,27
8728060,1,33
8728150,2,24
8728210,2,17
8728330,2,26
8728570,2,21
8728810,1,33
8728870,2,46
8728900,2,33
87290,2,40
8729080,2,35
8729110,1,45
8729170,2,26
8729530,,25
8729560,2,16
8729620,2,50
8729650,1,25
8729740,2,17
8729770,1,21
8729830,1,54
8729920,2,50
8730070,2,75
8730100,1,23
8730130,1,26
8730310,2,25
8730400,2,44
8730490,2,43
8730580,2,18
8730610,1,24
8730760,2,27
8730790,1,64
8730880,2,23
8731030,2,20
8731180,2,29
8731210,2,29
8731240,2,23
8731270,2,28
8731330,2,23
8731390,2,27
8731420,1,22
8731510,2,33
8731540,2,77
8731750,2,124
8731810,2,25
8731900,2,69
8731960,1,55
8732110,2,17
8732170,2,18
8732230,1,21
8732260,1,24
8732320,2,22
8732530,2,19
8732770,1,29
8732800,1,51
8732890,2,38
8732950,,1
8733010,2,17
8733100,2,20
8733250,2,25
8733340,2,19
8733430,2,64
8733490,2,30
8733520,2,56
8733730,2,25
8733760,2,58
8733820,2,19
8734030,1,31
8734120,2,22
8734150,2,19
8734480,1,24
8734540,1,26
8734570,2,18
8734600,2,33
8734660,1,24
8734690,1,55
8734720,2,42
8734780,1,20
8734840,1,20
8734900,2,3
8734930,2,22
8735050,1,39
8735080,2,65
8735110,2,18
8735200,2,24
8735350,1,33
8735560,1,15
8735710,2,32
8735830,2,17
8735890,,21
8735920,2,31
8736100,2,21
8736220,1,19
8736340,2,27
8736370,2,34
8736490,1,32
8736520,1,24
8736760,2,33
8736850,1,20
8736940,2,123
8737000,1,27
8737060,1,57
8737210,2,40
8737300,1,123
8737450,2,29
8737480,2,40
8737570,2,39
8737840,2,20
8737900,2,54
8737930,2,68
8737960,2,24
8738080,1,33
8738500,2,21
8738620,2,37
8738710,2,45
8738800,2,25
8739010,2,22
8739220,1,26
8739370,1,19
8739640,2,25
8739670,2,67
8739700,2,38
873980,2,29
8739820,2,28
8739880,2,22
8739940,2,25
8740090,2,61
8740180,2,57
8740210,2,23
8740240,2,28
8740300,2,43
8740330,2,22
8740540,2,37
8740690,2,34
8740810,2,37
8740870,2,21
8741110,2,28
8741290,2,26
8741380,2,22
8741500,2,23
8741530,2,25
8741560,2,23
8741650,1,22
8741770,1,25
8741800,1,42
8741860,2,52
8741980,1,20
8742010,2,46
8742070,2,41
8742220,2,62
8742280,2,64
8742370,2,55
8742460,2,32
8742520,2,26
8742550,1,17
8742610,2,49
8742700,1,37
8742970,2,22
8743270,1,29
8743300,2,33
8743330,1,27
8743360,2,28
8743480,1,110
8743570,2,40
8743660,2,22
8743780,2,25
8743960,2,45
8744110,2,28
8744170,2,23
8744320,2,44
8744380,2,20
874440,2,30
8744440,2,38
8744500,1,19
8744680,2,29
8744860,1,27
8744920,2,16
8744950,2,60
8745010,2,20
8745220,2,25
8745370,2,24
8745430,1,35
8745460,1,21
8745700,1,20
8745820,2,62
8745970,1,21
87460,2,43
8746030,1,41
8746060,2,20
8746150,2,38
8746300,1,22
8746390,2,20
8746480,2,24
8746540,2,49
8746570,2,33
8746600,,29
8746660,2,29
8746960,2,22
8747110,2,34
8747170,2,37
8747200,1,71
8747500,2,50
8747560,2,18
8747590,2,22
8747770,2,62
8747860,2,41
8748010,2,55
8748310,1,61
8748550,2,0
8748580,2,42
8748850,2,22
8749000,1,34
8749180,1,65
8749240,2,42
8749540,1,56
8749630,2,21
8749720,1,28
8749780,2,30
8749840,2,18
8749870,2,38
874990,2,30
8749930,1,24
8750170,2,2
875020,,63
8750350,2,57
8750380,2,20
8750440,2,39
8750650,2,31
8750680,2,34
8750740,2,16
8750890,2,53
8750950,1,25
8750980,2,38
8751130,2,32
8751160,1,105
8751280,2,18
8751340,2,43
8751400,2,35
8751520,2,60
8751550,2,44
8751850,2,23
8752150,2,18
8752180,2,22
8752210,2,44
8752540,2,64
8752570,2,21
8752600,1,23
8752630,2,21
8752780,1,46
8752810,2,62
8752870,2,53
8753080,2,41
8753170,1,30
8753230,2,41
8753530,2,26
8753590,1,35
8753740,2,11
8753770,2,22
875380,2,28
8753830,2,20
8753860,2,57
8753950,2,51
8754010,2,43
8754130,1,24
875420,1,41
8754220,1,19
8754370,2,33
8754610,2,51
8754700,2,49
8754790,2,19
8754880,2,23
8754910,2,47
8755180,2,1
8755450,1,66
8755510,1,23
8755600,1,40
8755660,1,27
8755690,1,47
8755870,2,23
8755990,2,38
8756050,2,18
8756080,2,29
8756110,1,20
8756140,1,89
8756170,2,24
8756500,2,19
875670,,65
8756770,2,21
8756800,1,63
8756830,2,29
8757070,2,20
8757100,1,31
8757310,1,59
8757340,2,31
8757400,2,24
8757490,1,67
8757550,2,38
8757640,2,66
8758180,2,75
8758210,2,20
8758240,2,18
8758630,2,20
8758990,2,16
8759020,2,53
8759290,2,20
8759410,1,21
8759440,2,81
8759500,1,49
8759590,1,59
875960,2,38
8759770,2,96
8759830,1,55
8759860,2,78
8759950,2,34
8760100,2,55
8760130,2,24
8760220,2,50
8760460,2,124
8760640,2,24
8761060,2,23
8761090,2,20
8761120,2,32
8761180,2,49
8761210,2,23
8761270,2,14
8761480,2,17
8761600,2,61
8761900,2,49
8761960,2,43
876200,,23
8762020,2,48
8762200,2,41
876230,,25
8762590,2,21
8762740,2,25
8762860,2,48
